Commodity;Classification;Grade;Sex;Market;Wholesale;Retail;Supply Volume;County;Date
Dry Maize;White Maize;-;-;Nyamakima;77.78/Kg;100.00/Kg;;Nairobi;2023-07-10
Dry Maize;White Maize;-;-;Kutus;78.26/Kg;86.96/Kg;0;Kirinyaga;2023-07-10
Dry Maize;White Maize;-;-;Kawangware;80.00/Kg;100.00/Kg;1500;Nairobi;2023-07-10
Dry Maize;White Maize;-;-;Kagio;66.67/Kg;100.00/Kg;;Kirinyaga;2023-07-10
Dry Maize;White Maize;-;-;Marigat;70.00/Kg;75.00/Kg;15000;Baringo;2023-07-10
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;80.00/Kg;1000.00/Kg;10000;Garissa;2023-07-10
Dry Maize;White Maize;-;-;Eldoret Main;90.00/Kg;100.00/Kg;5500;Uasin-Gishu;2023-07-10
Dry Maize;White Maize;-;-;Luanda;68.89/Kg;79.17/Kg;27000;Vihiga;2023-07-09
Dry Maize;White Maize;-;-;Ikonge;72.22/Kg;80.00/Kg;32000;Nyamira;2023-07-09
Dry Maize;White Maize;-;-;Keroka;100.00/Kg;108.37/Kg;25000;Nyamira;2023-07-09
Dry Maize;White Maize;-;-;Isebania Market; - ;68.00/Kg;900000;Migori;2023-07-09
Dry Maize;White Maize;-;-;Cheptulu; - ;90.00/Kg;1600;Vihiga;2023-07-09
Dry Maize;White Maize;-;-;Khayega;72.00/Kg;76.00/Kg;4800;Kakamega;2023-07-09
Dry Maize;White Maize;-;-;Akala;85.00/Kg;97.50/Kg;3500;Siaya;2023-07-08
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;5000;Kwale;2023-07-08
Dry Maize;White Maize;-;-;Mbale;70.93/Kg;89.01/Kg;22000;Vihiga;2023-07-08
Dry Maize;White Maize;-;-;Kitengela;87.78/Kg;100.00/Kg;10500;Kajiado;2023-07-08
Dry Maize;White Maize;-;-;Siaya; - ;70.83/Kg;;Siaya;2023-07-08
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;78.26/Kg;;Siaya;2023-07-08
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;75.00/Kg;80.00/Kg;650;Lamu;2023-07-08
Dry Maize;White Maize;-;-;Emali Market;80.00/Kg;85.00/Kg;18900;Makueni;2023-07-08
Dry Maize;White Maize;-;-;Katito;83.33/Kg;100.00/Kg;4500;Kisumu;2023-07-07
Dry Maize;White Maize;-;-;Cheptulu; - ;90.00/Kg;2600;Vihiga;2023-07-07
Dry Maize;White Maize;-;-;Bungoma town;75.00/Kg;90.00/Kg;1350;Bungoma;2023-07-07
Dry Maize;White Maize;-;-;Sondu- Kericho;90.00/Kg;100.00/Kg;;Kericho;2023-07-07
Dry Maize;Mixed-Traditional ;-;-;Chwele;71.11/Kg;80.00/Kg;9000;Bungoma;2023-07-07
Dry Maize;White Maize;-;-;Sibanga;76.00/Kg;95.00/Kg;4500;Trans-Nzoia;2023-07-07
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-07-07
Dry Maize;White Maize;-;-;Nakuru Wakulima;70.00/Kg; - ;7200;Nakuru;2023-07-07
Dry Maize;White Maize;-;-;Makutano West Pokot;72.22/Kg;80.00/Kg;;West-Pokot;2023-07-07
Dry Maize;White Maize;-;-;Kangemi Market;70.00/Kg;80.00/Kg;;Nairobi;2023-07-07
Dry Maize;White Maize;-;-;Nyamakima;77.78/Kg;90.00/Kg;;Nairobi;2023-07-07
Dry Maize;White Maize;-;-;Gakindu;74.44/Kg;81.82/Kg;600;Nyeri;2023-07-07
Dry Maize;White Maize;-;-;Kawangware;80.00/Kg;100.00/Kg;3000;Nairobi;2023-07-07
Dry Maize;White Maize;-;-;Nyahururu Municipal Market;76.67/Kg;80.00/Kg;30000;Laikipia;2023-07-07
Dry Maize;Mixed-Traditional ;-;-;Chuka;74.44/Kg;90.00/Kg;9000;Tharaka-Nithi;2023-07-07
Dry Maize;White Maize;-;-;Soko mpya;75.56/Kg;75.00/Kg;1300;Nyandarua;2023-07-07
Dry Maize;White Maize;-;-;Ngurubani Market;72.22/Kg;80.00/Kg;5000;Kirinyaga;2023-07-07
Dry Maize;White Maize;-;-;Wundanyi; - ;75.00/Kg;9000;Taita-Taveta;2023-07-07
Dry Maize;Yellow Maize;-;-;Mabera;40.00/Kg;48.00/Kg;4800;Migori;2023-07-06
Dry Maize;White Maize;-;-;Mabera;48.00/Kg;60.00/Kg;6000;Migori;2023-07-06
Dry Maize;White Maize;-;-;Cheptulu; - ;95.00/Kg;1600;Vihiga;2023-07-06
Dry Maize;White Maize;-;-;Keroka;91.11/Kg;99.53/Kg;36000;Nyamira;2023-07-06
Dry Maize;White Maize;-;-;Kericho Town; - ;105.00/Kg;20000;Kericho;2023-07-06
Dry Maize;White Maize;-;-;Rongo;80.00/Kg;75.04/Kg;4500;Migori;2023-07-06
Dry Maize;Mixed-Traditional ;-;-;Kebirigo;85.00/Kg;100.00/Kg;2;Nyamira;2023-07-06
Dry Maize;White Maize;-;-;Kawangware;80.00/Kg;90.00/Kg;1500;Nairobi;2023-07-06
Dry Maize;White Maize;-;-;Chepareria;74.44/Kg;80.00/Kg;400;West-Pokot;2023-07-06
Dry Maize;White Maize;-;-;Nakuru Wakulima;70.00/Kg; - ;;Nakuru;2023-07-06
Dry Maize;Yellow Maize;-;-;Gikomba;100.00/Kg;125.00/Kg;;Nairobi;2023-07-06
Dry Maize;White Maize;-;-;Gikomba;77.78/Kg;95.00/Kg;;Nairobi;2023-07-06
Dry Maize;White Maize;-;-;Kilingili;68.89/Kg;84.21/Kg;19000;Vihiga;2023-07-06
Dry Maize;White Maize;-;-;Kongowea;56.50/Kg;75.00/Kg;12000;Mombasa;2023-07-06
Dry Maize;White Maize;-;-;Mbita;77.78/Kg;100.00/Kg;9000;Homa-bay;2023-07-06
Dry Maize;White Maize;-;-;Nyamakima;77.78/Kg;90.00/Kg;;Nairobi;2023-07-06
Dry Maize;White Maize;-;-;Kagio;61.11/Kg;100.00/Kg;;Kirinyaga;2023-07-06
Dry Maize;Yellow Maize;-;-;Kiritiri;74.00/Kg;85.00/Kg;5700;Embu;2023-07-06
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;74.00/Kg;85.00/Kg;6590;Embu;2023-07-06
Dry Maize;White Maize;-;-;Marigat;75.00/Kg;80.00/Kg;15000;Baringo;2023-07-06
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;80.00/Kg;100.00/Kg;10000;Garissa;2023-07-06
Dry Maize;White Maize;-;-;Mois Bridge;64.44/Kg;90.00/Kg;2700;Uasin-Gishu;2023-07-05
Dry Maize;White Maize;-;-;Webuye town;90.00/Kg;100.00/Kg;34000;Bungoma;2023-07-05
Dry Maize;White Maize;-;-;Mois Bridge;65.00/Kg;68.00/Kg;10000;Uasin-Gishu;2023-07-05
Dry Maize;White Maize;-;-;Holo;90.00/Kg;100.00/Kg;14000;Kisumu;2023-07-05
Dry Maize;White Maize;-;-;Nyeri open air;77.78/Kg;90.00/Kg;;Nyeri;2023-07-05
Dry Maize;Mixed-Traditional ;-;-;Kitale Municipality Market;70.00/Kg;90.00/Kg;450;Trans-Nzoia;2023-07-05
Dry Maize;White Maize;-;-;Miruka;62.22/Kg;90.00/Kg;27000;Nyamira;2023-07-05
Dry Maize;White Maize;-;-;Mowlem Market;66.67/Kg;70.83/Kg;7200;Trans-Nzoia;2023-07-05
Dry Maize;White Maize;-;-;Gatunga;77.78/Kg;80.00/Kg;3600;Tharaka-Nithi;2023-07-05
Dry Maize;White Maize;-;-;Akala;82.50/Kg;120.00/Kg;4000;Siaya;2023-07-05
Dry Maize;Mixed-Traditional ;-;-;Kangemi Market;70.00/Kg;100.00/Kg;;Nairobi;2023-07-05
Dry Maize;White Maize;-;-;Kawangware;80.00/Kg;95.00/Kg;2000;Nairobi;2023-07-05
Dry Maize;White Maize;-;-;Kangeta;75.00/Kg;80.00/Kg;1500;Meru;2023-07-05
Dry Maize;White Maize;-;-;Mwingi Town;72.22/Kg;70.00/Kg;4000;Kitui;2023-07-05
Dry Maize;Mixed-Traditional ;-;-;Nairobi Wakulima;70.00/Kg;100.00/Kg;;Nairobi;2023-07-05
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-07-05
Dry Maize;White Maize;-;-;Nakuru Wakulima;70.00/Kg; - ;;Nakuru;2023-07-05
Dry Maize;White Maize;-;-;Siaya; - ;82.61/Kg;;Siaya;2023-07-05
Dry Maize;Mixed-Traditional ;-;-;Siaya; - ;86.96/Kg;;Siaya;2023-07-05
Dry Maize;White Maize;-;-;Chaka;72.22/Kg;85.00/Kg;;Nyeri;2023-07-05
Dry Maize;White Maize;-;-;Lokichar;60.00/Kg;200.00/Kg;10000;Turkana;2023-07-05
Dry Maize;White Maize;-;-;Soko mpya;75.56/Kg;75.00/Kg;1280;Nyandarua;2023-07-05
Dry Maize;Mixed-Traditional ;-;-;Embu Town;80.00/Kg;90.00/Kg;5500;Embu;2023-07-05
Dry Maize;White Maize;-;-;Makutano Kirinyaga;66.67/Kg;75.00/Kg;2500;Kirinyaga;2023-07-05
Dry Maize;Mixed-Traditional ;-;-;Kajiado Market; - ;100.00/Kg;5000;Kajiado;2023-07-05
Dry Maize;White Maize;-;-;Makutano Kirinyaga;40.00/Kg;50.00/Kg;3500;Kirinyaga;2023-07-05
Dry Maize;Yellow Maize;-;-;Ugunja; - ;95.00/Kg;;Siaya;2023-07-04
Dry Maize;White Maize;-;-;Ugunja;66.67/Kg;85.00/Kg;;Siaya;2023-07-04
Dry Maize;White Maize;-;-;Isebania Market;58.89/Kg;68.00/Kg;1200000;Migori;2023-07-04
Dry Maize;White Maize;-;-;Ngurubani Market;66.67/Kg;75.00/Kg;5000;Kirinyaga;2023-07-04
Dry Maize;White Maize;-;-;Amukura; - ;90.00/Kg;1860;Busia;2023-07-04
Dry Maize;White Maize;-;-;Kitengela;83.33/Kg;100.00/Kg;13500;Kajiado;2023-07-04
Dry Maize;White Maize;-;-;Kilingili;71.11/Kg;86.84/Kg;20000;Vihiga;2023-07-04
Dry Maize;White Maize;-;-;Nyansiongo;77.78/Kg;79.17/Kg;1800;Nyamira;2023-07-04
Dry Maize;White Maize;-;-;Ololulung'a Market;73.33/Kg;80.00/Kg;9000;Narok;2023-07-04
Dry Maize;Mixed-Traditional ;-;-;Kirwara Market; - ;90.00/Kg;90;Muranga;2023-07-04
Dry Maize;White Maize;-;-;Kerugoya;70.00/Kg;90.00/Kg;4000;Kirinyaga;2023-07-04
Dry Maize;White Maize;-;-;Maua;72.22/Kg;80.00/Kg;43200;Meru;2023-07-04
Dry Maize;White Maize;-;-;Cheptulu; - ;95.00/Kg;2500;Vihiga;2023-07-04
Dry Maize;Mixed-Traditional ;-;-;Cheptulu; - ;95.00/Kg;2500;Vihiga;2023-07-04
Dry Maize;Mixed-Traditional ;-;-;Nkubu;77.78/Kg;80.00/Kg;630;Meru;2023-07-04
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;75.00/Kg;85.00/Kg;350;Lamu;2023-07-04
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-07-04
Dry Maize;White Maize;-;-;Nakuru Wakulima;70.00/Kg; - ;;Nakuru;2023-07-04
Dry Maize;White Maize;-;-;Kapkwen;75.56/Kg;87.50/Kg;86400;Bomet;2023-07-04
Dry Maize;White Maize;-;-;Karatina;77.78/Kg;100.00/Kg;11700;Nyeri;2023-07-04
Dry Maize;Mixed-Traditional ;-;-;Soko Mjinga Wajir;1.60/Kg;100.00/Kg;2000;Wajir;2023-07-04
Dry Maize;White Maize;-;-;Kawangware;75.56/Kg;90.00/Kg;;Nairobi;2023-07-04
Dry Maize;Mixed-Traditional ;-;-;Chuka;72.22/Kg;85.00/Kg;4000;Tharaka-Nithi;2023-07-04
Dry Maize;Mixed-Traditional ;-;-;Bondeni;67.78/Kg;82.50/Kg;540;Trans-Nzoia;2023-07-04
Dry Maize;White Maize;-;-;Kangemi Market;70.00/Kg;90.00/Kg;;Nairobi;2023-07-04
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;95.00/Kg;100.00/Kg;3000;Uasin-Gishu;2023-07-04
Dry Maize;White Maize;-;-;Ahero;95.00/Kg;100.00/Kg;6000;Kisumu;2023-07-04
Dry Maize;White Maize;-;-;Eldoret Main;100.00/Kg;110.00/Kg;6300;Uasin-Gishu;2023-07-04
Dry Maize;White Maize;-;-;Cheptulu; - ;95.00/Kg;2000;Vihiga;2023-07-03
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-07-03
Dry Maize;White Maize;-;-;Nakuru Wakulima;71.11/Kg; - ;;Nakuru;2023-07-03
Dry Maize;White Maize;-;-;Makutano West Pokot;72.22/Kg;80.00/Kg;;West-Pokot;2023-07-03
Dry Maize;White Maize;-;-;Rongo;71.09/Kg;78.99/Kg;4500;Migori;2023-07-03
Dry Maize;Yellow Maize;-;-;Mabera;60.00/Kg;72.00/Kg;7800;Migori;2023-07-03
Dry Maize;White Maize;-;-;Mabera;60.00/Kg;72.00/Kg;7800;Migori;2023-07-03
Dry Maize;White Maize;-;-;Aram;71.11/Kg;78.45/Kg;10700;Siaya;2023-07-03
Dry Maize;Mixed-Traditional ;-;-;Nairobi Wakulima;70.00/Kg;90.00/Kg;;Nairobi;2023-07-03
Dry Maize;White Maize;-;-;Kutus;70.00/Kg;88.50/Kg;1800;Kirinyaga;2023-07-03
Dry Maize;Yellow Maize;-;-;Gikomba;100.00/Kg;125.00/Kg;;Nairobi;2023-07-03
Dry Maize;White Maize;-;-;Gikomba;77.78/Kg;100.00/Kg;;Nairobi;2023-07-03
Dry Maize;White Maize;-;-;Nyamakima;77.78/Kg;90.00/Kg;;Nairobi;2023-07-03
Dry Maize;White Maize;-;-;Busia Market;72.22/Kg;100.00/Kg;450;Busia;2023-07-03
Dry Maize;White Maize;-;-;Kapsowar;74.44/Kg;85.00/Kg;2700;Elgeyo-Marakwet;2023-07-03
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;80.00/Kg;100.00/Kg;10000;Garissa;2023-07-03
Dry Maize;White Maize;-;-;Naivasha Market;70.00/Kg;80.00/Kg;;Nakuru;2023-07-03
Dry Maize;White Maize;-;-;Ikonge;72.22/Kg;83.33/Kg;30600;Nyamira;2023-07-02
Dry Maize;Mixed-Traditional ;-;-;Ikonge;72.67/Kg;80.00/Kg;12000;Nyamira;2023-07-02
Dry Maize;White Maize;-;-;Kiminini - Kitale;90.00/Kg;95.00/Kg;10000;Trans-Nzoia;2023-07-02
Dry Maize;White Maize;-;-;Khayega;76.00/Kg;80.00/Kg;4500;Kakamega;2023-07-02
Dry Maize;Yellow Maize;-;-;Kibuye; - ;100.00/Kg;;Kisumu;2023-07-02
Dry Maize;White Maize;-;-;Kibuye;88.89/Kg;100.00/Kg;;Kisumu;2023-07-02
Dry Maize;White Maize;-;-;Luanda;68.89/Kg;79.17/Kg;28800;Vihiga;2023-07-01
Dry Maize;Mixed-Traditional ;-;-;Isebania Market; - ;68.00/Kg;80000;Migori;2023-07-01
Dry Maize;Mixed-Traditional ;-;-;Mwatate;68.89/Kg;75.00/Kg;;Taita-Taveta;2023-07-01
Dry Maize;White Maize;-;-;Akala;82.50/Kg;120.00/Kg;4000;Siaya;2023-07-01
Dry Maize;White Maize;-;-;Nambale;70.00/Kg;100.00/Kg;;Busia;2023-07-01
Dry Maize;White Maize;-;-;Mulot;73.33/Kg;83.33/Kg;12000;Bomet;2023-07-01
Dry Maize;White Maize;-;-;Bura market;70.00/Kg;80.00/Kg;90;Tana-River;2023-07-01
Dry Maize;White Maize;-;-;Embu Town;77.78/Kg;180.00/Kg;7000;Embu;2023-07-01
Dry Maize;White Maize;-;-;Ngurubani Market;71.11/Kg;80.00/Kg;5000;Kirinyaga;2023-06-30
Dry Maize;White Maize;-;-;Awendo;77.78/Kg;83.33/Kg;;Migori;2023-06-30
Dry Maize;White Maize;-;-;Makutano Kirinyaga;68.89/Kg;75.00/Kg;2500;Kirinyaga;2023-06-30
Dry Maize;White Maize;-;-;Bondo;75.00/Kg;85.00/Kg;21000;Siaya;2023-06-30
Dry Maize;White Maize;-;-;Kisasi;55.00/Kg;75.00/Kg;;Kitui;2023-06-30
Dry Maize;White Maize;-;-;Chepseon;62.50/Kg;91.67/Kg;10000;Kericho;2023-06-30
Dry Maize;White Maize;-;-;Chepseon;100.00/Kg;91.67/Kg;8000;Kericho;2023-06-30
Dry Maize;Mixed-Traditional ;-;-;Ngong market;70.00/Kg;85.00/Kg;630;Kajiado;2023-06-30
Dry Maize;White Maize;-;-;Soko mpya;75.56/Kg;75.00/Kg;1350;Nyandarua;2023-06-30
Dry Maize;White Maize;-;-;Ndanai;77.78/Kg;76.00/Kg;43200;Bomet;2023-06-30
Dry Maize;White Maize;-;-;Kerugoya;70.00/Kg;100.00/Kg;4000;Kirinyaga;2023-06-30
Dry Maize;White Maize;-;-;Kangemi Market; - ;85.00/Kg;;Nairobi;2023-06-30
Dry Maize;White Maize;-;-;Gikomba;77.78/Kg;100.00/Kg;;Nairobi;2023-06-30
Dry Maize;White Maize;-;-;Nyahururu Municipal Market;76.67/Kg;80.00/Kg;30000;Laikipia;2023-06-30
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-06-30
Dry Maize;White Maize;-;-;Nakuru Wakulima;71.11/Kg; - ;;Nakuru;2023-06-30
Dry Maize;White Maize;-;-;Sikhendu;73.33/Kg;72.00/Kg;5400;Trans-Nzoia;2023-06-30
Dry Maize;White Maize;-;-;Nyamakima;77.78/Kg;100.00/Kg;;Nairobi;2023-06-30
Dry Maize;White Maize;-;-;Chepareria;72.78/Kg;80.00/Kg;45000;West-Pokot;2023-06-30
Dry Maize;White Maize;-;-;Gakindu;73.33/Kg;81.82/Kg;2200;Nyeri;2023-06-30
Dry Maize;White Maize;-;-;Sibanga;111.89/Kg;95.00/Kg;7200;Trans-Nzoia;2023-06-30
Dry Maize;White Maize;-;-;Chumvini Livestock Market;56.36/Kg;68.89/Kg;22000;Taita-Taveta;2023-06-30
Dry Maize;Mixed-Traditional ;-;-;Chuka;72.22/Kg;65.00/Kg;4000;Tharaka-Nithi;2023-06-30
Dry Maize;Mixed-Traditional ;-;-;Gakoromone;72.22/Kg;80.00/Kg;5000;Meru;2023-06-30
Dry Maize;White Maize;-;-;Kericho Town; - ;110.00/Kg;;Kericho;2023-06-29
Dry Maize;Mixed-Traditional ;-;-;Elwak Market;56.00/Kg;70.00/Kg;2300;Mandera;2023-06-29
Dry Maize;White Maize;-;-;Rongo;82.22/Kg;75.04/Kg;4500;Migori;2023-06-29
Dry Maize;Yellow Maize;-;-;Mabera;48.00/Kg;60.00/Kg;6000;Migori;2023-06-29
Dry Maize;White Maize;-;-;Mabera;60.00/Kg;68.00/Kg;6800;Migori;2023-06-29
Dry Maize;Mixed-Traditional ;-;-;Lokichar;66.00/Kg;120.00/Kg;10000;Turkana;2023-06-29
Dry Maize;White Maize;-;-;Aram;71.11/Kg;78.45/Kg;13500;Siaya;2023-06-29
Dry Maize;Yellow Maize;-;-;Gikomba;100.00/Kg;125.00/Kg;;Nairobi;2023-06-29
Dry Maize;White Maize;-;-;Gikomba;77.78/Kg;95.00/Kg;;Nairobi;2023-06-29
Dry Maize;White Maize;-;-;Kiritiri;74.00/Kg;85.00/Kg;6200;Embu;2023-06-29
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;74.00/Kg;85.00/Kg;5300;Embu;2023-06-29
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;80.00/Kg;100.00/Kg;10000;Garissa;2023-06-29
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;270;Nakuru;2023-06-29
Dry Maize;White Maize;-;-;Nakuru Wakulima;72.22/Kg; - ;;Nakuru;2023-06-29
Dry Maize;White Maize;-;-;Kagio;62.22/Kg;100.00/Kg;;Kirinyaga;2023-06-29
Dry Maize;White Maize;-;-;Busia Market;70.00/Kg;100.00/Kg;360;Busia;2023-06-29
Dry Maize;White Maize;-;-;Cheptulu; - ;95.00/Kg;1400;Vihiga;2023-06-29
Dry Maize;White Maize;-;-;Kutus;72.22/Kg;89.69/Kg;0;Kirinyaga;2023-06-29
Dry Maize;White Maize;-;-;Nyamakima;77.78/Kg;100.00/Kg;;Nairobi;2023-06-29
Dry Maize;White Maize;-;-;Mbita;77.78/Kg;100.00/Kg;9000;Homa-bay;2023-06-29
Dry Maize;White Maize;-;-;Kangemi Market;60.00/Kg;85.00/Kg;;Nairobi;2023-06-29
Dry Maize;White Maize;-;-;Marigat;75.00/Kg;80.00/Kg;14000;Baringo;2023-06-29
Dry Maize;White Maize;-;-;Eldoret Main;95.00/Kg;110.00/Kg;2700;Uasin-Gishu;2023-06-29
Dry Maize;White Maize;-;-;Webuye town;90.00/Kg;100.00/Kg;24000;Bungoma;2023-06-28
Dry Maize;White Maize;-;-;Majengo Vihiga;72.22/Kg;85.94/Kg;18000;Vihiga;2023-06-28
Dry Maize;Yellow Maize;-;-;Kibuye; - ;100.00/Kg;;Kisumu;2023-06-28
Dry Maize;Mixed-Traditional ;-;-;Kibuye; - ;75.00/Kg;;Kisumu;2023-06-28
Dry Maize;White Maize;-;-;Kibuye;80.00/Kg;90.00/Kg;;Kisumu;2023-06-28
Dry Maize;White Maize;-;-;Mois Bridge;65.00/Kg;680.03/Kg;2000;Uasin-Gishu;2023-06-28
Dry Maize;White Maize;-;-;Mois Bridge;72.22/Kg;75.56/Kg;4500;Uasin-Gishu;2023-06-28
Dry Maize;White Maize;-;-;Akala;82.50/Kg;120.00/Kg;5000;Siaya;2023-06-28
Dry Maize;White Maize;-;-;Kilingili;71.11/Kg;86.84/Kg;20000;Vihiga;2023-06-28
Dry Maize;White Maize;-;-;Kapkatet;72.22/Kg;82.61/Kg;75600;Kericho;2023-06-28
Dry Maize;White Maize;-;-;Mwingi Town;72.22/Kg;75.00/Kg;3600;Kitui;2023-06-28
Dry Maize;White Maize;-;-;Nanyuki Open Air Market;72.22/Kg;85.00/Kg;4000;Laikipia;2023-06-28
Dry Maize;White Maize;-;-;Soko mpya;75.56/Kg;75.00/Kg;1250;Nyandarua;2023-06-28
Dry Maize;White Maize;-;-;Mowlem Market;83.33/Kg;79.17/Kg;4500;Trans-Nzoia;2023-06-28
Dry Maize;White Maize;-;-;Kangeta;75.00/Kg;80.00/Kg;1530;Meru;2023-06-28
Dry Maize;White Maize;-;-;Serem - Vihiga;82.86/Kg;73.91/Kg;8000;Vihiga;2023-06-28
Dry Maize;Mixed-Traditional ;-;-;Kajiado Market;77.78/Kg;100.00/Kg;5000;Kajiado;2023-06-28
Dry Maize;White Maize;-;-;Embu Town;77.78/Kg;90.00/Kg;10000;Embu;2023-06-28
Dry Maize;White Maize;-;-;Eldoret Main;90.00/Kg;100.00/Kg;2700;Uasin-Gishu;2023-06-28
Dry Maize;Yellow Maize;-;-;Ugunja; - ;100.00/Kg;;Siaya;2023-06-27
Dry Maize;White Maize;-;-;Ugunja;71.11/Kg;95.00/Kg;;Siaya;2023-06-27
Dry Maize;Mixed-Traditional ;-;-;Ugunja; - ;80.00/Kg;;Siaya;2023-06-27
Dry Maize;White Maize;-;-;Isebania Market;60.00/Kg;72.00/Kg;45000;Migori;2023-06-27
Dry Maize;Mixed-Traditional ;-;-;Orolwo;72.00/Kg;80.00/Kg;360;West-Pokot;2023-06-27
Dry Maize;White Maize;-;-;Mbale;73.33/Kg;84.58/Kg;18000;Vihiga;2023-06-27
Dry Maize;White Maize;-;-;Ololulung'a Market;66.67/Kg;76.00/Kg;21000;Narok;2023-06-27
Dry Maize;White Maize;-;-;Kagunduini;50.00/Kg;80.00/Kg;2500;Muranga;2023-06-27
Dry Maize;White Maize;-;-;Ahero;95.00/Kg;100.00/Kg;8000;Kisumu;2023-06-27
Dry Maize;Mixed-Traditional ;-;-;Ahero;95.00/Kg;100.00/Kg;4000;Kisumu;2023-06-27
Dry Maize;White Maize;-;-;Ngurubani Market;71.11/Kg;75.00/Kg;6000;Kirinyaga;2023-06-27
Dry Maize;White Maize;-;-;Cheptulu; - ;90.00/Kg;2400;Vihiga;2023-06-27
Dry Maize;Yellow Maize;-;-;Gikomba;100.00/Kg;125.00/Kg;;Nairobi;2023-06-27
Dry Maize;White Maize;-;-;Gikomba;77.78/Kg;100.00/Kg;;Nairobi;2023-06-27
Dry Maize;White Maize;-;-;Kitengela;76.67/Kg;90.00/Kg;12300;Kajiado;2023-06-27
Dry Maize;White Maize;-;-;Katito;83.33/Kg;100.00/Kg;5500;Kisumu;2023-06-27
Dry Maize;White Maize;-;-;Maua;72.22/Kg;80.00/Kg;36000;Meru;2023-06-27
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;630;Nakuru;2023-06-27
Dry Maize;White Maize;-;-;Nakuru Wakulima;72.22/Kg; - ;;Nakuru;2023-06-27
Dry Maize;Mixed-Traditional ;-;-;Nkubu;66.67/Kg;75.00/Kg;810;Meru;2023-06-27
Dry Maize;White Maize;-;-;Kilingili;71.11/Kg;86.84/Kg;20000;Vihiga;2023-06-27
Dry Maize;Mixed-Traditional ;-;-;Chuka;74.44/Kg;90.00/Kg;4500;Tharaka-Nithi;2023-06-27
Dry Maize;White Maize;-;-;Cheptiret - Uasin Gishu;0.01/Kg;100.00/Kg;2;Uasin-Gishu;2023-06-27
Dry Maize;White Maize;-;-;Nyansiongo;77.78/Kg;79.17/Kg;1800;Nyamira;2023-06-27
Dry Maize;Mixed-Traditional ;-;-;Bondeni;68.89/Kg;85.00/Kg;540;Trans-Nzoia;2023-06-27
Dry Maize;White Maize;-;-;Marindi; - ;75.00/Kg;6300;Migori;2023-06-27
Dry Maize;White Maize;-;-;Luanda;68.89/Kg;79.17/Kg;45000;Vihiga;2023-06-26
Dry Maize;Mixed-Traditional ;-;-;Chwele;71.11/Kg;72.00/Kg;9000;Bungoma;2023-06-26
Dry Maize;White Maize;-;-;Kilingili;67.37/Kg;86.84/Kg;30000;Vihiga;2023-06-26
Dry Maize;White Maize;-;-;Cheptulu; - ;95.00/Kg;1400;Vihiga;2023-06-26
Dry Maize;White Maize;-;-;Kagio;61.11/Kg;100.00/Kg;;Kirinyaga;2023-06-26
Dry Maize;White Maize;-;-;Kiritiri;74.00/Kg;85.00/Kg;5900;Embu;2023-06-26
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;74.00/Kg;85.00/Kg;5700;Embu;2023-06-26
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-06-26
Dry Maize;White Maize;-;-;Nakuru Wakulima;74.44/Kg; - ;;Nakuru;2023-06-26
Dry Maize;White Maize;-;-;Kitale Municipality Market;68.89/Kg;85.00/Kg;900;Trans-Nzoia;2023-06-26
Dry Maize;White Maize;-;-;Makutano West Pokot;72.22/Kg;76.00/Kg;;West-Pokot;2023-06-26
Dry Maize;Mixed-Traditional ;-;-;Othaya;80.00/Kg;95.00/Kg;5400;Nyeri;2023-06-26
Dry Maize;Yellow Maize;-;-;Gikomba;100.00/Kg;125.00/Kg;;Nairobi;2023-06-26
Dry Maize;White Maize;-;-;Gikomba;77.78/Kg;100.00/Kg;;Nairobi;2023-06-26
Dry Maize;White Maize;-;-;Kutus;72.22/Kg;90.50/Kg;0;Kirinyaga;2023-06-26
Dry Maize;White Maize;-;-;Garissa Soko Mugdi;80.00/Kg;100.00/Kg;10000;Garissa;2023-06-26
